ID,KBIn,PktIn,KBOut,PktOut,Data_original,Unix_time  
1838,2,15,12,1,2022-04-25-15:23:32,1650925412000032
1839,3,17,15,3,2022-04-25-15:23:33,1650925413000033
1840,0,1,1,0,2022-04-25-15:23:34,1650925414000034
1841,3,17,15,3,2022-04-25-15:23:35,1650925415000035
1842,1,6,8,2,2022-04-25-15:23:36,1650925416000036
1843,2,12,10,1,2022-04-25-15:23:37,1650925417000037
1844,3,18,17,3,2022-04-25-15:23:38,1650925418000038
1845,1,3,6,2,2022-04-25-15:23:39,1650925419000039
1846,2,18,14,1,2022-04-25-15:23:40,165092542000004
1847,3,17,15,3,2022-04-25-15:23:41,1650925421000041
1848,1,4,6,2,2022-04-25-15:23:42,1650925422000042
1849,3,18,15,2,2022-04-25-15:23:43,1650925423000043
1850,3,18,15,3,2022-04-25-15:23:44,1650925424000044
1851,1,4,6,2,2022-04-25-15:23:45,1650925425000045
1852,2,15,11,1,2022-04-25-15:23:46,1650925426000046
1853,3,17,16,3,2022-04-25-15:23:47,1650925427000047
1854,1,3,6,2,2022-04-25-15:23:48,1650925428000048
1855,2,16,12,1,2022-04-25-15:23:49,1650925429000049
1856,3,17,15,3,2022-04-25-15:23:50,165092543000005
1857,1,2,5,2,2022-04-25-15:23:51,1650925431000051
1858,3,17,14,1,2022-04-25-15:23:52,1650925432000052
1859,3,17,15,3,2022-04-25-15:23:53,1650925433000053
1860,0,2,3,0,2022-04-25-15:23:54,1650925434000054
1861,3,17,15,3,2022-04-25-15:23:55,1650925435000055
1862,1,3,5,2,2022-04-25-15:23:56,1650925436000056
1863,2,16,11,1,2022-04-25-15:23:57,1650925437000057
1864,3,17,15,3,2022-04-25-15:23:58,1650925438000058
1865,1,3,6,2,2022-04-25-15:23:59,1650925439000059
1866,2,15,13,1,2022-04-25-15:24:0,16509254400
1867,3,18,16,3,2022-04-25-15:24:1,1650925441000001
1868,1,3,6,2,2022-04-25-15:24:2,1650925442000002
1869,2,16,12,1,2022-04-25-15:24:3,1650925443000003
1870,3,17,16,3,2022-04-25-15:24:4,1650925444000004
1871,1,3,6,2,2022-04-25-15:24:5,1650925445000005
1872,2,15,11,1,2022-04-25-15:24:6,1650925446000006
1873,3,17,16,3,2022-04-25-15:24:7,1650925447000007
1874,2,7,8,3,2022-04-25-15:24:8,1650925448000008
1875,2,15,12,1,2022-04-25-15:24:9,1650925449000009
1876,3,17,15,3,2022-04-25-15:24:10,165092545000001
1877,0,1,2,0,2022-04-25-15:24:11,1650925451000011
1878,3,17,16,3,2022-04-25-15:24:12,1650925452000012
1879,1,7,9,2,2022-04-25-15:24:13,1650925453000013
1880,2,12,8,1,2022-04-25-15:24:14,1650925454000014
1881,3,17,15,3,2022-04-25-15:24:15,1650925455000015
1882,1,3,5,2,2022-04-25-15:24:16,1650925456000016
1883,2,15,11,1,2022-04-25-15:24:17,1650925457000017
1884,3,19,17,3,2022-04-25-15:24:18,1650925458000018
1885,1,3,5,2,2022-04-25-15:24:19,1650925459000019
1886,2,15,11,1,2022-04-25-15:24:20,165092546000002
1887,3,19,15,3,2022-04-25-15:24:21,1650925461000021
1888,1,3,5,2,2022-04-25-15:24:22,1650925462000022
1889,2,15,11,1,2022-04-25-15:24:23,1650925463000023
1890,3,17,15,3,2022-04-25-15:24:24,1650925464000024
1891,1,3,6,2,2022-04-25-15:24:25,1650925465000025
1892,2,16,12,1,2022-04-25-15:24:26,1650925466000026
1893,3,17,17,3,2022-04-25-15:24:27,1650925467000027
1894,0,1,2,1,2022-04-25-15:24:28,1650925468000028
1895,3,18,14,2,2022-04-25-15:24:29,1650925469000029
1896,2,13,15,3,2022-04-25-15:24:30,165092547000003
1897,1,5,3,0,2022-04-25-15:24:31,1650925471000031
1898,3,17,16,3,2022-04-25-15:24:32,1650925472000032
1899,2,8,10,3,2022-04-25-15:24:33,1650925473000033
1900,2,15,12,1,2022-04-25-15:24:34,1650925474000034
1901,3,17,15,3,2022-04-25-15:24:35,1650925475000035
1902,1,3,5,2,2022-04-25-15:24:36,1650925476000036
1903,2,16,11,1,2022-04-25-15:24:37,1650925477000037
1904,3,17,16,3,2022-04-25-15:24:38,1650925478000038
1905,1,4,6,2,2022-04-25-15:24:39,1650925479000039
1906,2,15,12,1,2022-04-25-15:24:40,165092548000004
1907,3,17,15,3,2022-04-25-15:24:41,1650925481000041
1908,1,3,5,2,2022-04-25-15:24:42,1650925482000042
1909,2,16,13,1,2022-04-25-15:24:43,1650925483000043
1910,3,17,15,3,2022-04-25-15:24:44,1650925484000044
1911,1,4,5,2,2022-04-25-15:24:45,1650925485000045
1912,2,15,11,1,2022-04-25-15:24:46,1650925486000046
1913,3,17,15,3,2022-04-25-15:24:47,1650925487000047
1914,0,1,1,0,2022-04-25-15:24:48,1650925488000048
1915,3,17,15,3,2022-04-25-15:24:49,1650925489000049
1916,2,9,9,2,2022-04-25-15:24:50,165092549000005
1917,0,5,6,0,2022-04-25-15:24:51,1650925491000051
1918,0,4,4,0,2022-04-25-15:24:52,1650925492000052
1919,0,2,2,0,2022-04-25-15:24:53,1650925493000053
1920,1,9,7,1,2022-04-25-15:24:54,1650925494000054
1921,3,17,15,3,2022-04-25-15:24:55,1650925495000055
1922,0,1,1,0,2022-04-25-15:24:56,1650925496000056
1923,3,17,15,3,2022-04-25-15:24:57,1650925497000057
1924,2,7,9,3,2022-04-25-15:24:58,1650925498000058
1925,2,15,12,1,2022-04-25-15:24:59,1650925499000059
1926,3,17,16,3,2022-04-25-15:25:0,16509255000
1927,1,5,6,2,2022-04-25-15:25:1,1650925501000001
1928,2,15,11,1,2022-04-25-15:25:2,1650925502000002
1929,3,17,15,2,2022-04-25-15:25:3,1650925503000003
1930,1,3,5,2,2022-04-25-15:25:4,1650925504000004
1931,2,15,11,1,2022-04-25-15:25:5,1650925505000005
1932,3,17,15,3,2022-04-25-15:25:6,1650925506000006
1933,1,3,5,2,2022-04-25-15:25:7,1650925507000007
1934,2,16,12,1,2022-04-25-15:25:8,1650925508000008
1935,3,18,15,3,2022-04-25-15:25:9,1650925509000009
1936,1,2,4,2,2022-04-25-15:25:10,165092551000001
1937,2,16,13,1,2022-04-25-15:25:11,1650925511000011
1938,3,17,16,3,2022-04-25-15:25:12,1650925512000012
1939,0,1,2,0,2022-04-25-15:25:13,1650925513000013
1940,3,17,15,3,2022-04-25-15:25:14,1650925514000014
1941,1,3,5,2,2022-04-25-15:25:15,1650925515000015
1942,2,15,11,1,2022-04-25-15:25:16,1650925516000016
1943,3,18,15,3,2022-04-25-15:25:17,1650925517000017
1944,1,4,6,2,2022-04-25-15:25:18,1650925518000018
1945,2,16,11,1,2022-04-25-15:25:19,1650925519000019
1946,3,17,15,3,2022-04-25-15:25:20,165092552000002
1947,1,3,5,2,2022-04-25-15:25:21,1650925521000021
1948,2,15,11,1,2022-04-25-15:25:22,1650925522000022
1949,4,20,20,3,2022-04-25-15:25:23,1650925523000023
1950,1,3,5,2,2022-04-25-15:25:24,1650925524000024
1951,2,17,11,1,2022-04-25-15:25:25,1650925525000025
1952,3,17,15,3,2022-04-25-15:25:26,1650925526000026
1953,1,3,5,2,2022-04-25-15:25:27,1650925527000027
1954,2,15,12,1,2022-04-25-15:25:28,1650925528000028
1955,3,17,16,3,2022-04-25-15:25:29,1650925529000029
1956,0,2,2,0,2022-04-25-15:25:30,165092553000003
1957,3,17,16,3,2022-04-25-15:25:31,1650925531000031
1958,2,9,9,2,2022-04-25-15:25:32,1650925532000032
1959,1,10,8,1,2022-04-25-15:25:33,1650925533000033
1960,3,19,17,3,2022-04-25-15:25:34,1650925534000034
1961,1,3,5,2,2022-04-25-15:25:35,1650925535000035
1962,2,15,11,1,2022-04-25-15:25:36,1650925536000036
1963,3,17,15,3,2022-04-25-15:25:37,1650925537000037
1964,1,3,5,2,2022-04-25-15:25:38,1650925538000038
1965,2,15,12,1,2022-04-25-15:25:39,1650925539000039
1966,3,17,16,3,2022-04-25-15:25:40,165092554000004
1967,1,3,6,2,2022-04-25-15:25:41,1650925541000041
1968,2,16,11,1,2022-04-25-15:25:42,1650925542000042
1969,3,18,15,3,2022-04-25-15:25:43,1650925543000043
1970,1,3,4,2,2022-04-25-15:25:44,1650925544000044
1971,2,15,14,1,2022-04-25-15:25:45,1650925545000045
1972,3,18,15,3,2022-04-25-15:25:46,1650925546000046
1973,0,4,1,0,2022-04-25-15:25:47,1650925547000047
1974,4,26,20,3,2022-04-25-15:25:48,1650925548000048
1975,1,6,8,2,2022-04-25-15:25:49,1650925549000049
1976,2,14,10,1,2022-04-25-15:25:50,165092555000005
1977,3,17,16,3,2022-04-25-15:25:51,1650925551000051
1978,1,3,6,2,2022-04-25-15:25:52,1650925552000052
1979,2,16,13,1,2022-04-25-15:25:53,1650925553000053
1980,3,17,16,3,2022-04-25-15:25:54,1650925554000054
1981,1,3,5,2,2022-04-25-15:25:55,1650925555000055
1982,2,15,11,1,2022-04-25-15:25:56,1650925556000056
1983,3,18,15,3,2022-04-25-15:25:57,1650925557000057
1984,1,4,6,2,2022-04-25-15:25:58,1650925558000058
1985,2,15,11,1,2022-04-25-15:25:59,1650925559000059
1986,3,18,15,3,2022-04-25-15:26:0,16509255600
1987,1,3,4,2,2022-04-25-15:26:1,1650925561000001
1988,2,15,12,1,2022-04-25-15:26:2,1650925562000002
1989,3,17,15,3,2022-04-25-15:26:3,1650925563000003
1990,0,1,1,0,2022-04-25-15:26:4,1650925564000004
1991,3,19,16,3,2022-04-25-15:26:5,1650925565000005
1992,1,5,8,2,2022-04-25-15:26:6,1650925566000006
1993,2,13,10,1,2022-04-25-15:26:7,1650925567000007
1994,3,18,16,3,2022-04-25-15:26:8,1650925568000008
1995,1,3,5,2,2022-04-25-15:26:9,1650925569000009
1996,2,15,11,1,2022-04-25-15:26:10,165092557000001
1997,3,18,16,3,2022-04-25-15:26:11,1650925571000011
1998,1,3,5,2,2022-04-25-15:26:12,1650925572000012
1999,3,18,15,2,2022-04-25-15:26:13,1650925573000013
2000,3,18,15,3,2022-04-25-15:26:14,1650925574000014
2001,1,3,6,2,2022-04-25-15:26:15,1650925575000015
2002,2,15,12,1,2022-04-25-15:26:16,1650925576000016
2003,3,17,16,3,2022-04-25-15:26:17,1650925577000017
2004,1,3,4,2,2022-04-25-15:26:18,1650925578000018
2005,2,15,12,1,2022-04-25-15:26:19,1650925579000019
2006,3,17,15,3,2022-04-25-15:26:20,165092558000002
2007,0,1,1,0,2022-04-25-15:26:21,1650925581000021
2008,3,17,15,3,2022-04-25-15:26:22,1650925582000022
2009,3,17,13,2,2022-04-25-15:26:23,1650925583000023
2010,0,3,5,0,2022-04-25-15:26:24,1650925584000024
2011,3,17,16,3,2022-04-25-15:26:25,1650925585000025
2012,1,3,6,2,2022-04-25-15:26:26,1650925586000026
2013,2,15,11,1,2022-04-25-15:26:27,1650925587000027
2014,3,17,16,3,2022-04-25-15:26:28,1650925588000028
2015,1,5,6,2,2022-04-25-15:26:29,1650925589000029
2016,2,16,13,1,2022-04-25-15:26:30,165092559000003
2017,3,17,15,3,2022-04-25-15:26:31,1650925591000031
2018,1,3,5,2,2022-04-25-15:26:32,1650925592000032
2019,2,16,12,1,2022-04-25-15:26:33,1650925593000033
2020,3,18,15,3,2022-04-25-15:26:34,1650925594000034
2021,1,4,5,2,2022-04-25-15:26:35,1650925595000035
2022,2,15,11,1,2022-04-25-15:26:36,1650925596000036
2023,3,20,16,3,2022-04-25-15:26:37,1650925597000037
2024,2,6,8,3,2022-04-25-15:26:38,1650925598000038
2025,2,15,12,1,2022-04-25-15:26:39,1650925599000039
2026,2,17,13,1,2022-04-25-15:26:40,165092560000004
2027,1,3,6,2,2022-04-25-15:26:41,1650925601000041
2028,2,15,11,1,2022-04-25-15:26:42,1650925602000042
2029,2,10,12,2,2022-04-25-15:26:43,1650925603000043
2030,1,8,5,0,2022-04-25-15:26:44,1650925604000044
2031,3,18,15,3,2022-04-25-15:26:45,1650925605000045
2032,1,3,6,2,2022-04-25-15:26:46,1650925606000046
2033,2,15,12,1,2022-04-25-15:26:47,1650925607000047
2034,3,20,18,3,2022-04-25-15:26:48,1650925608000048
2035,1,3,5,2,2022-04-25-15:26:49,1650925609000049
2036,2,15,11,1,2022-04-25-15:26:50,165092561000005
2037,3,17,16,3,2022-04-25-15:26:51,1650925611000051
2038,1,3,5,2,2022-04-25-15:26:52,1650925612000052
2039,2,15,13,1,2022-04-25-15:26:53,1650925613000053
2040,3,17,17,3,2022-04-25-15:26:54,1650925614000054
2041,1,4,7,2,2022-04-25-15:26:55,1650925615000055
2042,2,15,12,1,2022-04-25-15:26:56,1650925616000056
2043,3,17,16,3,2022-04-25-15:26:57,1650925617000057
2044,1,3,5,2,2022-04-25-15:26:58,1650925618000058
2045,2,15,13,1,2022-04-25-15:26:59,1650925619000059
2046,3,17,16,3,2022-04-25-15:27:0,16509256200
2047,0,1,1,0,2022-04-25-15:27:1,1650925621000001
2048,3,17,15,3,2022-04-25-15:27:2,1650925622000002
2049,2,8,10,3,2022-04-25-15:27:3,1650925623000003
2050,2,15,11,1,2022-04-25-15:27:4,1650925624000004
2051,3,18,15,3,2022-04-25-15:27:5,1650925625000005
2052,1,3,6,2,2022-04-25-15:27:6,1650925626000006
2053,2,15,11,1,2022-04-25-15:27:7,1650925627000007
2054,3,17,15,3,2022-04-25-15:27:8,1650925628000008
2055,1,5,5,2,2022-04-25-15:27:9,1650925629000009
2056,2,16,12,1,2022-04-25-15:27:10,165092563000001
2057,3,17,16,3,2022-04-25-15:27:11,1650925631000011
2058,1,3,6,2,2022-04-25-15:27:12,1650925632000012
2059,2,17,12,1,2022-04-25-15:27:13,1650925633000013
2060,3,17,15,3,2022-04-25-15:27:14,1650925634000014
2061,1,4,4,2,2022-04-25-15:27:15,1650925635000015
2062,2,15,12,1,2022-04-25-15:27:16,1650925636000016
2063,3,19,16,3,2022-04-25-15:27:17,1650925637000017
2064,0,1,1,0,2022-04-25-15:27:18,1650925638000018
2065,3,17,15,3,2022-04-25-15:27:19,1650925639000019
2066,1,3,5,2,2022-04-25-15:27:20,165092564000002
2067,2,15,11,1,2022-04-25-15:27:21,1650925641000021
2068,3,17,15,3,2022-04-25-15:27:22,1650925642000022
2069,1,4,6,2,2022-04-25-15:27:23,1650925643000023
2070,2,15,11,1,2022-04-25-15:27:24,1650925644000024
2071,3,19,15,3,2022-04-25-15:27:25,1650925645000025
2072,1,3,6,2,2022-04-25-15:27:26,1650925646000026
2073,2,15,12,1,2022-04-25-15:27:27,1650925647000027
2074,4,20,20,3,2022-04-25-15:27:28,1650925648000028
2075,1,3,6,2,2022-04-25-15:27:29,1650925649000029
2076,2,15,12,1,2022-04-25-15:27:30,165092565000003
2077,3,17,16,3,2022-04-25-15:27:31,1650925651000031
2078,1,3,4,2,2022-04-25-15:27:32,1650925652000032
2079,2,17,13,1,2022-04-25-15:27:33,1650925653000033
2080,3,17,15,3,2022-04-25-15:27:34,1650925654000034
2081,0,2,1,0,2022-04-25-15:27:35,1650925655000035
2082,3,17,15,3,2022-04-25-15:27:36,1650925656000036
2083,1,5,8,2,2022-04-25-15:27:37,1650925657000037
2084,2,14,11,1,2022-04-25-15:27:38,1650925658000038
2085,3,17,16,3,2022-04-25-15:27:39,1650925659000039
2086,1,3,5,2,2022-04-25-15:27:40,165092566000004
2087,2,15,12,1,2022-04-25-15:27:41,1650925661000041
2088,3,17,16,3,2022-04-25-15:27:42,1650925662000042
2089,1,3,6,2,2022-04-25-15:27:43,1650925663000043
2090,2,16,11,1,2022-04-25-15:27:44,1650925664000044
2091,3,17,15,3,2022-04-25-15:27:45,1650925665000045
2092,1,3,5,2,2022-04-25-15:27:46,1650925666000046
2093,2,15,11,1,2022-04-25-15:27:47,1650925667000047
2094,3,18,16,3,2022-04-25-15:27:48,1650925668000048
2095,1,4,5,2,2022-04-25-15:27:49,1650925669000049
2096,2,15,12,1,2022-04-25-15:27:50,165092567000005
2097,3,17,17,3,2022-04-25-15:27:51,1650925671000051
2098,0,1,3,0,2022-04-25-15:27:52,1650925672000052
2099,4,21,19,3,2022-04-25-15:27:53,1650925673000053
2100,1,5,7,2,2022-04-25-15:27:54,1650925674000054
2101,2,13,10,1,2022-04-25-15:27:55,1650925675000055
2102,3,17,15,3,2022-04-25-15:27:56,1650925676000056
2103,1,4,5,2,2022-04-25-15:27:57,1650925677000057
2104,2,15,12,1,2022-04-25-15:27:58,1650925678000058
2105,3,17,16,3,2022-04-25-15:27:59,1650925679000059
2106,1,5,8,2,2022-04-25-15:28:0,16509256800
2107,2,15,11,1,2022-04-25-15:28:1,1650925681000001
2108,3,17,16,3,2022-04-25-15:28:2,1650925682000002
2109,1,3,6,2,2022-04-25-15:28:3,1650925683000003
2110,2,15,12,1,2022-04-25-15:28:4,1650925684000004
2111,3,17,16,3,2022-04-25-15:28:5,1650925685000005
2112,1,4,6,2,2022-04-25-15:28:6,1650925686000006
2113,2,15,12,1,2022-04-25-15:28:7,1650925687000007
2114,3,17,15,3,2022-04-25-15:28:8,1650925688000008
2115,0,2,1,0,2022-04-25-15:28:9,1650925689000009
2116,3,18,15,3,2022-04-25-15:28:10,165092569000001
2117,2,12,13,2,2022-04-25-15:28:11,1650925691000011
2118,1,6,5,0,2022-04-25-15:28:12,1650925692000012
2119,3,19,16,3,2022-04-25-15:28:13,1650925693000013
2120,1,3,5,2,2022-04-25-15:28:14,1650925694000014
2121,2,15,12,1,2022-04-25-15:28:15,1650925695000015
2122,3,18,16,3,2022-04-25-15:28:16,1650925696000016
2123,1,3,6,2,2022-04-25-15:28:17,1650925697000017
2124,3,20,16,2,2022-04-25-15:28:18,1650925698000018
2125,3,17,15,3,2022-04-25-15:28:19,1650925699000019
2126,1,3,6,2,2022-04-25-15:28:20,165092570000002
2127,2,15,12,1,2022-04-25-15:28:21,1650925701000021
2128,3,17,16,3,2022-04-25-15:28:22,1650925702000022
2129,1,3,5,2,2022-04-25-15:28:23,1650925703000023
2130,2,15,11,1,2022-04-25-15:28:24,1650925704000024
2131,3,17,16,3,2022-04-25-15:28:25,1650925705000025
2132,0,2,3,1,2022-04-25-15:28:26,1650925706000026
2133,3,17,15,2,2022-04-25-15:28:27,1650925707000027
2134,3,16,15,2,2022-04-25-15:28:28,1650925708000028
2135,0,5,2,0,2022-04-25-15:28:29,1650925709000029
2136,3,17,15,2,2022-04-25-15:28:30,165092571000003
2137,1,3,5,2,2022-04-25-15:28:31,1650925711000031
2138,2,15,12,1,2022-04-25-15:28:32,1650925712000032
2139,3,17,16,3,2022-04-25-15:28:33,1650925713000033
2140,1,3,6,2,2022-04-25-15:28:34,1650925714000034
2141,2,15,11,1,2022-04-25-15:28:35,1650925715000035
2142,3,18,15,2,2022-04-25-15:28:36,1650925716000036
2143,1,5,5,2,2022-04-25-15:28:37,1650925717000037
2144,2,16,13,1,2022-04-25-15:28:38,1650925718000038
2145,3,17,15,2,2022-04-25-15:28:39,1650925719000039
2146,1,6,8,2,2022-04-25-15:28:40,165092572000004
2147,2,15,12,1,2022-04-25-15:28:41,1650925721000041
2148,3,17,16,3,2022-04-25-15:28:42,1650925722000042
2149,2,6,9,3,2022-04-25-15:28:43,1650925723000043
2150,2,15,13,1,2022-04-25-15:28:44,1650925724000044
2151,3,19,16,3,2022-04-25-15:28:45,1650925725000045
2152,0,1,1,0,2022-04-25-15:28:46,1650925726000046
2153,3,17,15,3,2022-04-25-15:28:47,1650925727000047
2154,1,3,5,2,2022-04-25-15:28:48,1650925728000048
2155,2,15,11,1,2022-04-25-15:28:49,1650925729000049
2156,3,17,15,2,2022-04-25-15:28:50,165092573000005
2157,1,3,5,2,2022-04-25-15:28:51,1650925731000051
2158,2,16,12,1,2022-04-25-15:28:52,1650925732000052
2159,3,18,17,3,2022-04-25-15:28:53,1650925733000053
2160,1,3,6,2,2022-04-25-15:28:54,1650925734000054
2161,2,15,11,1,2022-04-25-15:28:55,1650925735000055
2162,3,18,15,3,2022-04-25-15:28:56,1650925736000056
2163,1,3,5,2,2022-04-25-15:28:57,1650925737000057
2164,2,15,11,1,2022-04-25-15:28:58,1650925738000058
2165,3,17,16,3,2022-04-25-15:28:59,1650925739000059
2166,1,3,5,2,2022-04-25-15:29:0,16509257400
2167,2,15,13,1,2022-04-25-15:29:1,1650925741000001
2168,3,17,15,3,2022-04-25-15:29:2,1650925742000002
2169,0,3,2,0,2022-04-25-15:29:3,1650925743000003
2170,3,17,15,3,2022-04-25-15:29:4,1650925744000004
2171,1,5,7,2,2022-04-25-15:29:5,1650925745000005
2172,2,13,9,1,2022-04-25-15:29:6,1650925746000006
2173,3,17,15,3,2022-04-25-15:29:7,1650925747000007
2174,2,7,9,3,2022-04-25-15:29:8,1650925748000008
2175,2,16,11,1,2022-04-25-15:29:9,1650925749000009
2176,3,17,15,3,2022-04-25-15:29:10,165092575000001
2177,1,3,6,2,2022-04-25-15:29:11,1650925751000011
2178,2,15,12,1,2022-04-25-15:29:12,1650925752000012
2179,3,19,18,3,2022-04-25-15:29:13,1650925753000013
2180,2,10,5,2,2022-04-25-15:29:14,1650925754000014
2181,2,15,11,1,2022-04-25-15:29:15,1650925755000015
2182,4,22,15,3,2022-04-25-15:29:16,1650925756000016
2183,1,6,5,2,2022-04-25-15:29:17,1650925757000017
2184,2,19,12,1,2022-04-25-15:29:18,1650925758000018
2185,3,17,16,3,2022-04-25-15:29:19,1650925759000019
2186,0,1,2,0,2022-04-25-15:29:20,165092576000002
2187,3,17,15,3,2022-04-25-15:29:21,1650925761000021
2188,2,9,10,2,2022-04-25-15:29:22,1650925762000022
2189,1,9,6,0,2022-04-25-15:29:23,1650925763000023
2190,3,17,15,3,2022-04-25-15:29:24,1650925764000024
2191,1,4,5,2,2022-04-25-15:29:25,1650925765000025
2192,2,15,11,1,2022-04-25-15:29:26,1650925766000026
2193,3,18,15,3,2022-04-25-15:29:27,1650925767000027
2194,1,3,5,2,2022-04-25-15:29:28,1650925768000028
2195,2,16,12,1,2022-04-25-15:29:29,1650925769000029
2196,3,17,16,3,2022-04-25-15:29:30,165092577000003
2197,1,3,6,2,2022-04-25-15:29:31,1650925771000031
2198,2,15,12,1,2022-04-25-15:29:32,1650925772000032
2199,4,22,21,4,2022-04-25-15:29:33,1650925773000033
2200,1,3,6,2,2022-04-25-15:29:34,1650925774000034
2201,2,15,11,1,2022-04-25-15:29:35,1650925775000035
2202,3,17,15,3,2022-04-25-15:29:36,1650925776000036
2203,0,1,1,0,2022-04-25-15:29:37,1650925777000037
2204,3,17,15,3,2022-04-25-15:29:38,1650925778000038
2205,1,5,7,2,2022-04-25-15:29:39,1650925779000039
2206,2,13,9,1,2022-04-25-15:29:40,165092578000004
2207,3,18,15,3,2022-04-25-15:29:41,1650925781000041
2208,1,3,5,2,2022-04-25-15:29:42,1650925782000042
2209,2,16,12,1,2022-04-25-15:29:43,1650925783000043
2210,3,17,15,3,2022-04-25-15:29:44,1650925784000044
2211,1,3,6,2,2022-04-25-15:29:45,1650925785000045
2212,2,15,12,1,2022-04-25-15:29:46,1650925786000046
2213,3,18,16,3,2022-04-25-15:29:47,1650925787000047
2214,1,4,5,2,2022-04-25-15:29:48,1650925788000048
2215,2,16,11,1,2022-04-25-15:29:49,1650925789000049
2216,3,17,15,3,2022-04-25-15:29:50,165092579000005
2217,1,3,5,2,2022-04-25-15:29:51,1650925791000051
2218,2,16,12,1,2022-04-25-15:29:52,1650925792000052
2219,3,19,17,3,2022-04-25-15:29:53,1650925793000053
2220,0,1,2,0,2022-04-25-15:29:54,1650925794000054
2221,3,17,15,3,2022-04-25-15:29:55,1650925795000055
2222,2,9,9,2,2022-04-25-15:29:56,1650925796000056
2223,2,14,7,1,2022-04-25-15:29:57,1650925797000057
2224,4,23,19,3,2022-04-25-15:29:58,1650925798000058
2225,1,4,5,2,2022-04-25-15:29:59,1650925799000059
2226,2,15,12,1,2022-04-25-15:30:0,16509258000
2227,3,17,16,3,2022-04-25-15:30:1,1650925801000001
2228,1,3,6,2,2022-04-25-15:30:2,1650925802000002
2229,2,16,11,1,2022-04-25-15:30:3,1650925803000003
2230,3,17,15,3,2022-04-25-15:30:4,1650925804000004
2231,1,4,6,2,2022-04-25-15:30:5,1650925805000005
2232,2,15,12,1,2022-04-25-15:30:6,1650925806000006
2233,3,18,16,3,2022-04-25-15:30:7,1650925807000007
2234,1,4,6,2,2022-04-25-15:30:8,1650925808000008
2235,2,15,11,1,2022-04-25-15:30:9,1650925809000009
2236,3,17,15,3,2022-04-25-15:30:10,165092581000001
2237,0,1,2,0,2022-04-25-15:30:11,1650925811000011
2238,3,17,16,3,2022-04-25-15:30:12,1650925812000012
2239,2,11,12,2,2022-04-25-15:30:13,1650925813000013
2240,1,9,5,0,2022-04-25-15:30:14,1650925814000014
2241,3,17,15,3,2022-04-25-15:30:15,1650925815000015
2242,1,3,5,2,2022-04-25-15:30:16,1650925816000016
2243,2,15,11,1,2022-04-25-15:30:17,1650925817000017
2244,3,18,16,3,2022-04-25-15:30:18,1650925818000018
2245,1,3,6,2,2022-04-25-15:30:19,1650925819000019
2246,2,15,12,1,2022-04-25-15:30:20,165092582000002
2247,3,18,16,3,2022-04-25-15:30:21,1650925821000021
2248,1,3,5,2,2022-04-25-15:30:22,1650925822000022
2249,3,18,16,2,2022-04-25-15:30:23,1650925823000023
2250,3,17,16,3,2022-04-25-15:30:24,1650925824000024
2251,1,5,8,2,2022-04-25-15:30:25,1650925825000025
2252,2,16,11,1,2022-04-25-15:30:26,1650925826000026
2253,3,17,15,3,2022-04-25-15:30:27,1650925827000027
2254,0,2,1,0,2022-04-25-15:30:28,1650925828000028
2255,3,19,15,3,2022-04-25-15:30:29,1650925829000029
2256,3,15,16,3,2022-04-25-15:30:30,165092583000003
2257,0,3,1,0,2022-04-25-15:30:31,1650925831000031
2258,3,17,15,3,2022-04-25-15:30:32,1650925832000032
2259,1,3,5,2,2022-04-25-15:30:33,1650925833000033
2260,2,15,13,1,2022-04-25-15:30:34,1650925834000034
2261,3,17,16,3,2022-04-25-15:30:35,1650925835000035
2262,1,3,6,2,2022-04-25-15:30:36,1650925836000036
2263,2,17,11,1,2022-04-25-15:30:37,1650925837000037
2264,3,17,15,3,2022-04-25-15:30:38,1650925838000038
2265,1,3,5,2,2022-04-25-15:30:39,1650925839000039
2266,2,15,12,1,2022-04-25-15:30:40,165092584000004
2267,3,17,16,3,2022-04-25-15:30:41,1650925841000041
2268,1,3,6,2,2022-04-25-15:30:42,1650925842000042
2269,2,15,11,1,2022-04-25-15:30:43,1650925843000043
2270,3,18,15,3,2022-04-25-15:30:44,1650925844000044
2271,1,4,4,2,2022-04-25-15:30:45,1650925845000045
2272,2,15,13,1,2022-04-25-15:30:46,1650925846000046
2273,3,17,17,3,2022-04-25-15:30:47,1650925847000047
2274,1,5,7,1,2022-04-25-15:30:48,1650925848000048
2275,3,18,15,3,2022-04-25-15:30:49,1650925849000049
2276,1,3,5,2,2022-04-25-15:30:50,165092585000005
2277,2,16,11,1,2022-04-25-15:30:51,1650925851000051
2278,3,17,15,3,2022-04-25-15:30:52,1650925852000052
2279,1,3,7,2,2022-04-25-15:30:53,1650925853000053
2280,2,15,12,1,2022-04-25-15:30:54,1650925854000054
2281,3,17,16,3,2022-04-25-15:30:55,1650925855000055
2282,1,3,5,2,2022-04-25-15:30:56,1650925856000056
2283,2,15,11,1,2022-04-25-15:30:57,1650925857000057
2284,3,18,16,3,2022-04-25-15:30:58,1650925858000058
2285,1,3,6,2,2022-04-25-15:30:59,1650925859000059
2286,2,16,12,1,2022-04-25-15:31:0,16509258600
2287,3,17,15,3,2022-04-25-15:31:1,1650925861000001
2288,1,3,4,2,2022-04-25-15:31:2,1650925862000002
2289,2,15,12,1,2022-04-25-15:31:3,1650925863000003
